V01301,V13305,V10004_700,V11291_700,V12001_700,V13003_700,date
1,0.0,1005.85,1.0,31.7,72.25,2017/7/17
1,3.7,1004.9,2.3,32.03,68.75,2017/7/18
1,0.0,1002.6,3.03,32.23,63.0,2017/7/19
1,0.0,1002.15,2.9,31.73,65.0,2017/7/20
1,0.0,1003.8,3.0,32.38,62.5,2017/7/21
1,0.0,1005.23,2.08,33.0,63.75,2017/7/22
1,0.0,1002.98,1.1,32.73,69.5,2017/7/23
1,0.0,1001.0,1.28,32.48,70.25,2017/7/24
1,0.0,1000.95,0.73,33.2,66.25,2017/7/25
1,0.0,1000.1,0.8,33.6,70.8,2017/7/26
1,0.0,999.9,0.8,33.9,69.3,2017/7/27
1,0.0,1002.2,2.7,33.0,76.0,2017/7/28
1,0.0,1002.2,3.1,30.8,77.0,2017/7/29
1,0.0,998.5,3.4,28.5,80.3,2017/7/30
1,0.0,996.2,2.5,28.6,82.3,2017/7/31
1,51.5,994.6,1.4,26.4,100.0,2017/8/1
1,8.3,995.1,1.6,27.8,94.0,2017/8/2
1,0.0,995.7,0.3,30.0,86.5,2017/8/3
1,2.8,998.0,2.2,29.5,92.3,2017/8/4
1,0.1,999.5,0.7,30.8,84.8,2017/8/5
1,0.0,999.4,1.4,32.3,81.5,2017/8/6
1,0.0,997.7,1.5,33.2,71.0,2017/8/7
1,2.6,998.6,2.4,26.8,91.5,2017/8/8
1,0.0,997.9,1.1,27.6,85.8,2017/8/9
1,0.0,998.7,1.7,29.9,84.0,2017/8/10
1,42.6,1000.4,1.2,28.8,88.0,2017/8/11
1,11.2,1000.8,0.4,26.2,97.3,2017/8/12
1,10.8,1001.6,1.3,26.0,96.8,2017/8/13
1,1.2,1002.9,0.8,26.7,93.5,2017/8/14
1,0.0,1003.8,0.4,27.9,83.8,2017/8/15
1,5.0,1003.4,1.2,27.4,89.5,2017/8/16
1,0.1,1004.1,1.7,28.0,85.0,2017/8/17
1,0.0,1004.3,1.8,29.9,76.0,2017/8/18
1,0.0,1002.7,2.6,31.2,69.8,2017/8/19
1,14.7,1002.0,1.1,29.2,87.5,2017/8/20
1,0.0,1001.6,1.3,29.1,88.8,2017/8/21
1,0.0,1001.5,1.3,30.8,80.8,2017/8/22
1,0.0,1002.5,1.1,31.8,77.8,2017/8/23
1,10.0,1004.8,2.2,30.0,86.0,2017/8/24
1,7.0,1006.8,0.7,28.6,91.3,2017/8/25
1,0.8,1007.4,1.6,27.9,83.0,2017/8/26
1,0.0,1006.3,1.4,30.2,77.3,2017/8/27
1,0.0,1006.2,1.6,31.4,72.8,2017/8/28
1,0.0,1009.7,3.8,26.3,82.8,2017/8/29
1,0.0,1011.0,2.6,22.4,83.5,2017/8/30
1,0.0,1010.1,1.9,21.7,87.3,2017/8/31
1,0.0,1007.7,1.4,22.9,87.8,2017/9/1
1,5.2,1005.7,2.1,22.4,97.3,2017/9/2
1,6.0,1007.2,1.6,20.2,99.8,2017/9/3
1,0.8,1007.7,0.9,21.7,94.8,2017/9/4
1,0.0,1007.5,0.7,22.9,95.3,2017/9/5
1,0.2,1007.6,1.7,23.4,92.3,2017/9/6
1,0.0,1007.6,0.8,24.3,86.0,2017/9/7
1,0.0,1006.7,0.5,25.8,86.5,2017/9/8
1,0.0,1004.3,1.0,28.3,79.5,2017/9/9
1,20.0,1005.3,2.0,24.7,92.5,2017/9/10
1,0.0,1009.2,1.7,23.6,86.3,2017/9/11
1,0.0,1012.4,1.4,24.0,86.0,2017/9/12
1,0.0,1013.0,0.8,24.6,78.3,2017/9/13
1,0.0,1012.1,1.5,24.6,74.0,2017/9/14
1,0.0,1011.5,1.8,23.8,71.5,2017/9/15
1,0.0,1010.4,0.7,23.6,80.5,2017/9/16
1,0.0,1009.2,1.1,24.3,80.5,2017/9/17
1,0.7,1007.2,0.5,25.1,85.3,2017/9/18
1,28.1,1006.9,1.6,22.9,99.5,2017/9/19
1,1.4,1009.1,0.8,21.9,99.3,2017/9/20
1,0.6,1009.1,0.4,22.4,96.0,2017/9/21
1,0.3,1009.7,0.2,23.2,93.0,2017/9/22
1,7.3,1010.4,1.1,22.6,97.0,2017/9/23
1,0.0,1006.1,1.2,25.3,90.3,2017/9/24
1,0.0,1004.6,1.4,26.3,90.3,2017/9/25
1,0.0,1006.1,2.3,26.3,90.5,2017/9/26
1,9.1,1009.0,2.4,22.4,95.3,2017/9/27
1,13.2,1012.5,1.8,21.6,90.0,2017/9/28
1,6.5,1013.6,2.0,19.5,93.3,2017/9/29
1,8.0,1011.4,1.2,21.2,94.3,2017/9/30
1,0.0,1006.6,1.3,25.8,90.3,2017/10/1
1,0.4,1010.9,2.4,21.6,92.8,2017/10/2
1,10.3,1015.7,3.6,18.9,98.0,2017/10/3
1,2.6,1020.2,3.6,14.6,97.0,2017/10/4
1,13.5,1017.6,1.2,14.7,98.8,2017/10/5
1,0.0,1016.7,0.9,17.6,95.5,2017/10/6
1,0.0,1015.2,0.3,20.6,92.5,2017/10/7
1,0.0,1014.5,0.3,23.3,90.5,2017/10/8
1,0.0,1012.8,0.8,24.1,93.8,2017/10/9
1,0.0,1016.0,4.3,19.8,86.0,2017/10/10
1,0.5,1019.5,3.2,14.4,92.0,2017/10/11
1,19.0,1020.2,2.7,13.6,97.5,2017/10/12
1,0.0,1017.9,1.9,15.4,88.3,2017/10/13
1,0.5,1017.5,2.1,15.8,92.0,2017/10/14
1,0.0,1018.9,3.1,15.7,87.8,2017/10/15
1,20.5,1021.2,3.1,14.9,95.3,2017/10/16
1,3.9,1020.7,2.0,15.2,95.5,2017/10/17
1,0.5,1020.0,1.5,14.9,96.0,2017/10/18
1,1.2,1018.2,1.4,15.8,87.3,2017/10/19
1,0.0,1017.3,1.2,14.8,90.0,2017/10/20
1,0.0,1017.3,0.9,15.4,87.3,2017/10/21
1,0.0,1016.4,0.9,15.4,87.3,2017/10/22
1,0.0,1019.0,1.8,17.3,86.3,2017/10/23
1,0.0,1021.8,0.7,15.4,83.5,2017/10/24
1,0.0,1020.3,1.0,16.2,77.5,2017/10/25
1,0.0,1018.3,0.3,16.8,77.3,2017/10/26
1,0.0,1016.2,0.2,16.2,85.0,2017/10/27
1,0.0,1018.1,1.0,16.2,83.5,2017/10/28
1,0.0,1026.3,3.2,14.9,69.5,2017/10/29
1,0.0,1028.2,1.6,11.6,55.5,2017/10/30
1,0.0,1021.6,0.3,11.9,81.3,2017/10/31
1,0.0,1017.3,0.3,13.2,83.5,2017/11/1
1,0.0,1016.2,0.6,15.4,83.8,2017/11/2
1,0.0,1021.5,2.1,16.7,78.3,2017/11/3
1,0.0,1027.5,1.5,14.5,75.0,2017/11/4
1,0.0,1022.6,0.9,13.1,74.0,2017/11/5
1,0.0,1017.7,0.3,12.7,84.5,2017/11/6
1,0.0,1018.6,0.3,14.8,86.5,2017/11/7
1,0.0,1018.7,0.6,15.1,85.3,2017/11/8
1,0.0,1014.9,0.9,16.8,80.0,2017/11/9
1,0.1,1017.4,3.7,17.1,67.8,2017/11/10
1,0.0,1020.3,3.2,13.7,46.8,2017/11/11
1,0.0,1017.7,1.2,11.5,84.3,2017/11/12
1,5.5,1016.2,1.4,12.1,93.0,2017/11/13
1,0.0,1018.1,1.1,12.4,90.8,2017/11/14
1,0.0,1018.1,0.5,13.5,87.5,2017/11/15
1,0.1,1014.1,1.0,16.4,84.0,2017/11/16
1,2.3,1012.4,2.9,14.1,96.8,2017/11/17
1,1.8,1025.0,6.0,9.5,60.3,2017/11/18
1,0.0,1025.5,1.9,6.9,68.3,2017/11/19
1,0.1,1026.8,1.7,7.5,72.3,2017/11/20
1,0.0,1022.9,0.6,9.2,81.0,2017/11/21
1,0.0,1023.7,1.9,10.3,64.8,2017/11/22
1,0.0,1025.7,0.3,9.5,61.0,2017/11/23
1,0.0,1024.9,0.5,8.0,75.5,2017/11/24
1,0.0,1022.7,0.6,9.3,77.0,2017/11/25
1,0.0,1023.0,0.3,8.0,82.0,2017/11/26
1,0.0,1017.5,0.7,9.0,82.0,2017/11/27
1,0.0,1018.2,0.9,13.0,77.0,2017/11/28
1,1.5,1022.2,2.2,10.5,79.8,2017/11/29
1,6.1,1027.2,2.5,5.5,92.5,2017/11/30
1,0.4,1027.6,1.7,7.5,84.8,2017/12/1
1,0.1,1023.3,0.4,8.1,88.3,2017/12/2
1,0.0,1021.6,0.9,8.6,91.3,2017/12/3
1,0.0,1025.2,1.6,7.2,79.5,2017/12/4
1,0.0,1025.8,1.3,4.6,78.0,2017/12/5
1,0.0,1019.7,0.6,5.0,86.5,2017/12/6
1,0.0,1023.0,1.6,8.8,63.5,2017/12/7
1,0.0,1029.7,1.3,4.3,59.8,2017/12/8
1,0.0,1019.2,1.3,4.8,73.3,2017/12/9
1,0.0,1021.3,0.7,4.7,75.5,2017/12/10
1,0.0,1022.7,0.8,3.8,73.3,2017/12/11
1,0.0,1022.7,2.0,5.0,69.5,2017/12/12
1,0.9,1023.0,2.6,5.9,76.5,2017/12/13
1,1.5,1025.0,1.7,4.8,96.0,2017/12/14
1,1.9,1026.8,2.3,4.4,91.3,2017/12/15
1,0.0,1034.4,2.4,5.0,65.5,2017/12/16
1,0.0,1034.4,0.9,-0.1,75.5,2017/12/17
1,0.0,1031.1,0.4,0.8,78.8,2017/12/18
1,0.0,1033.5,0.4,1.7,74.0,2017/12/19
1,0.0,1032.6,0.6,3.3,75.3,2017/12/20
1,0.0,1027.2,0.5,3.9,75.0,2017/12/21
1,0.0,1020.0,0.4,6.8,70.3,2017/12/22
1,0.0,1018.0,0.7,8.9,69.8,2017/12/23
1,0.0,1024.3,1.3,5.0,71.8,2017/12/24
1,0.0,1023.2,0.3,3.5,70.5,2017/12/25
1,0.0,1023.1,0.8,4.5,72.3,2017/12/26
1,0.0,1022.3,0.9,6.7,66.0,2017/12/27
1,3.9,1020.7,1.7,8.7,81.3,2017/12/28
1,0.0,1025.2,1.1,8.4,87.5,2017/12/29
1,0.0,1028.2,0.9,8.1,65.5,2017/12/30
1,0.0,1025.4,1.1,4.0,78.5,2017/12/31
1,0.3,1020.4,0.8,6.2,79.5,2018/1/1
1,0.7,1021.1,1.8,7.2,84.8,2018/1/2
1,14.0,1025.9,4.3,3.3,94.5,2018/1/3
1,29.6,1024.2,3.4,-0.1,94.0,2018/1/4
1,0.0,1024.5,1.8,-0.7,92.5,2018/1/5
1,4.4,1020.0,2.4,0.7,93.8,2018/1/6
1,0.2,1020.3,999999.0,-0.1,90.8,2018/1/7
1,0.0,1025.6,1.6,0.5,80.5,2018/1/8
1,0.0,1026.3,0.6,0.4,83.0,2018/1/9
1,0.0,1028.6,1.4,1.3,76.3,2018/1/10
1,0.0,1030.6,1.9,1.4,67.5,2018/1/11
1,0.0,1031.2,0.9,-0.3,76.3,2018/1/12
1,0.0,1026.6,0.6,2.6,66.3,2018/1/13
1,0.0,1021.3,0.8,4.9,72.5,2018/1/14
1,0.0,1017.7,0.2,3.8,83.3,2018/1/15
1,1.5,1016.5,1.2,5.3,87.5,2018/1/16
1,0.0,1016.5,1.9,6.2,84.0,2018/1/17
1,0.0,1020.4,2.7,5.3,88.8,2018/1/18
1,3.7,1022.4,1.1,5.7,91.5,2018/1/19
1,0.0,1019.9,0.9,6.3,92.0,2018/1/20
1,1.6,1018.1,0.9,6.5,93.8,2018/1/21
1,0.0,1017.0,1.1,5.3,87.0,2018/1/22
1,0.0,1019.7,4.1,3.4,86.8,2018/1/23
1,7.1,1020.5,4.2,1.2,92.5,2018/1/24
1,6.6,1023.7,3.8,-1.1,90.3,2018/1/25
1,1.7,1029.0,3.6,-2.0,86.3,2018/1/26
1,16.7,1024.6,2.7,-2.8,88.0,2018/1/27
1,0.0,1027.8,2.7,-2.0,75.0,2018/1/28
1,0.0,1030.1,1.6,-3.8,77.0,2018/1/29
1,0.0,1026.6,0.9,-2.0,69.0,2018/1/30
1,0.0,1029.1,1.4,1.4,60.3,2018/1/31
1,0.0,1027.1,0.4,-0.3,75.8,2018/2/1
1,0.0,1032.3,4.2,2.6,58.0,2018/2/2
1,0.0,1034.5,1.8,-0.2,50.5,2018/2/3
1,0.0,1032.6,1.5,-1.2,53.5,2018/2/4
1,0.0,1030.9,0.5,-1.0,71.5,2018/2/5
1,0.0,1026.4,0.6,0.0,71.5,2018/2/6
1,0.0,1022.9,0.4,1.2,75.5,2018/2/7
1,0.0,1019.4,1.6,3.0,69.8,2018/2/8
1,0.0,1015.7,0.9,7.3,61.0,2018/2/9
1,0.0,1024.2,2.8,6.9,64.0,2018/2/10
1,0.0,1027.9,1.3,2.9,72.0,2018/2/11
1,0.0,1029.4,1.6,4.7,47.3,2018/2/12
1,0.0,1019.9,2.2,8.0,57.3,2018/2/13
1,0.0,1011.6,1.2,11.3,57.0,2018/2/14
1,0.0,1016.2,2.8,8.6,80.8,2018/2/15
1,0.0,1017.5,1.0,7.9,78.3,2018/2/16
1,0.0,1015.5,1.5,10.0,77.5,2018/2/17
1,1.5,1017.2,3.0,7.8,85.8,2018/2/18
1,2.2,1019.2,1.7,5.6,90.3,2018/2/19
1,12.2,1019.4,1.7,5.7,92.0,2018/2/20
1,0.0,1022.7,2.5,6.1,85.0,2018/2/21
1,0.0,1022.7,1.9,7.1,74.0,2018/2/22
1,0.0,1017.4,1.4,10.7,67.5,2018/2/23
1,0.0,1018.6,2.5,11.9,64.5,2018/2/24
1,0.0,1023.5,1.2,7.4,71.8,2018/2/25
1,0.0,1018.6,0.8,9.4,81.5,2018/2/26
1,14.2,1011.3,2.0,10.7,88.3,2018/2/27
1,10.1,1012.3,1.4,11.3,85.8,2018/2/28
1,3.9,1010.3,2.7,10.7,85.5,2018/3/1
1,25.8,1010.6,2.0,10.0,88.8,2018/3/2
1,1.7,1004.4,1.8,13.3,93.3,2018/3/3
1,5.9,1002.8,4.2,14.6,91.0,2018/3/4
1,0.9,1019.7,3.8,9.8,76.3,2018/3/5
1,17.1,1022.2,3.2,7.5,78.8,2018/3/6
1,13.6,1022.8,2.7,5.6,88.0,2018/3/7
1,0.0,1026.9,1.9,5.8,83.0,2018/3/8
1,0.0,1024.8,0.3,6.7,80.5,2018/3/9
1,0.0,1019.0,1.3,11.2,73.8,2018/3/10
1,0.0,1017.3,1.2,13.8,64.0,2018/3/11
1,0.0,1014.2,0.9,14.2,75.3,2018/3/12
1,1.5,1010.6,2.0,16.4,79.0,2018/3/13
1,4.6,1007.9,2.3,19.4,83.8,2018/3/14
1,0.3,1008.6,2.8,19.3,84.3,2018/3/15
1,0.0,1019.7,4.9,10.6,72.8,2018/3/16
1,13.8,1015.4,1.2,11.0,84.5,2018/3/17
1,34.4,1014.5,3.6,8.2,93.3,2018/3/18
1,8.9,1016.8,3.4,7.5,90.5,2018/3/19
1,3.5,1020.8,2.4,8.2,80.8,2018/3/20
1,0.0,1021.3,0.9,7.3,78.0,2018/3/21
1,0.4,1015.0,1.2,10.0,81.5,2018/3/22
1,0.0,1014.3,0.7,14.3,78.0,2018/3/23
1,0.0,1016.0,1.3,16.8,75.3,2018/3/24
1,0.0,1018.9,1.0,15.7,86.3,2018/3/25
1,0.0,1017.9,1.0,16.0,82.3,2018/3/26
1,0.0,1013.7,1.7,17.8,82.3,2018/3/27
1,0.0,1010.1,1.4,19.8,70.8,2018/3/28
1,0.0,1011.9,1.1,19.7,73.5,2018/3/29
1,0.0,1014.4,1.8,20.0,74.5,2018/3/30
1,0.0,1013.5,1.1,19.6,71.8,2018/3/31
1,0.0,1010.2,0.8,20.2,84.0,2018/4/1
1,0.5,1007.0,0.6,22.7,82.3,2018/4/2
1,0.0,1006.0,1.4,23.7,77.8,2018/4/3
1,0.0,1011.6,5.0,14.5,66.5,2018/4/4
1,36.7,1014.7,3.9,8.5,90.0,2018/4/5
1,0.0,1024.2,2.2,12.9,67.0,2018/4/6
1,0.0,1026.1,1.0,11.6,48.5,2018/4/7
1,0.0,1014.8,2.6,16.9,46.8,2018/4/8
1,0.0,1009.4,1.6,18.5,59.8,2018/4/9
1,0.0,1005.3,2.2,21.8,63.3,2018/4/10
1,0.0,1006.3,1.3,22.4,76.3,2018/4/11
1,24.4,1005.5,1.6,20.5,90.8,2018/4/12
1,15.6,1009.3,3.5,13.4,93.0,2018/4/13
1,0.4,1017.1,2.8,13.3,74.0,2018/4/14
1,0.0,1018.3,0.7,14.5,75.5,2018/4/15
1,0.0,1016.3,0.6,15.8,70.8,2018/4/16
1,0.0,1014.5,1.6,17.0,70.5,2018/4/17
1,0.0,1010.6,2.0,20.8,67.3,2018/4/18
1,0.0,1008.3,2.1,23.8,54.3,2018/4/19
1,0.0,1006.8,2.8,25.2,57.8,2018/4/20
1,0.0,1003.6,2.9,24.4,76.0,2018/4/21
1,12.1,1004.2,3.7,22.2,85.5,2018/4/22
1,19.6,1009.9,4.2,14.0,87.5,2018/4/23
1,0.0,1015.6,3.4,16.8,79.3,2018/4/24
1,0.0,1014.3,2.0,18.6,69.0,2018/4/25
1,0.0,1012.7,0.5,18.9,74.5,2018/4/26
1,0.0,1014.9,0.9,20.3,82.5,2018/4/27
1,0.0,1011.5,0.7,21.6,79.8,2018/4/28
1,0.0,1006.5,0.9,22.8,83.8,2018/4/29
1,0.0,1006.7,0.0,24.4,85.8,2018/4/30
1,0.9,1006.8,1.1,24.5,82.8,2018/5/1
1,0.0,1013.0,2.4,23.5,72.0,2018/5/2
1,0.0,1016.8,1.1,20.5,61.0,2018/5/3
1,0.0,1011.8,1.8,21.6,61.8,2018/5/4
1,5.1,1004.9,2.7,24.5,79.8,2018/5/5
1,14.4,1001.8,3.2,23.4,79.5,2018/5/6
1,0.0,1006.5,2.1,19.8,79.8,2018/5/7
1,0.0,1010.8,1.2,19.5,80.3,2018/5/8
1,0.0,1014.5,1.2,20.9,75.5,2018/5/9
1,0.8,1013.0,1.8,20.4,68.3,2018/5/10
1,10.7,1008.8,1.3,20.3,93.3,2018/5/11
1,0.0,1007.5,1.3,22.3,85.5,2018/5/12
1,0.0,1006.4,1.1,22.6,82.0,2018/5/13
1,0.0,1001.3,2.0,26.8,75.3,2018/5/14
1,0.0,997.5,3.3,30.1,62.8,2018/5/15
1,0.0,996.2,4.2,31.4,58.8,2018/5/16
1,0.0,998.4,2.7,30.6,66.5,2018/5/17
1,33.3,1001.4,2.1,26.5,81.5,2018/5/18
1,0.1,1003.6,1.0,26.6,81.3,2018/5/19
1,21.8,1005.2,2.2,24.1,89.5,2018/5/20
1,5.0,1006.7,1.8,21.6,92.8,2018/5/21
1,6.2,1011.4,2.8,19.2,88.8,2018/5/22
1,0.0,1011.1,1.2,21.2,74.5,2018/5/23
1,0.0,1003.8,1.2,23.9,82.3,2018/5/24
1,65.1,998.8,1.1,26.7,83.3,2018/5/25
1,18.4,1004.6,1.4,24.2,86.0,2018/5/26
1,0.0,1008.7,1.9,23.7,67.8,2018/5/27
1,0.0,1007.6,1.0,23.9,72.0,2018/5/28
1,0.0,1007.1,0.5,24.3,75.3,2018/5/29
1,8.0,1008.2,0.5,21.7,88.8,2018/5/30
1,24.7,1011.4,1.3,20.2,92.5,2018/5/31
1,0.1,1011.9,1.1,22.5,81.8,2018/6/1
1,2.1,1010.9,1.2,22.4,74.0,2018/6/2
1,0.0,1007.9,0.8,23.2,78.3,2018/6/3
1,0.0,1007.8,0.5,24.3,81.3,2018/6/4
1,0.0,1007.8,0.6,23.4,85.0,2018/6/5
1,0.0,1006.2,0.8,24.2,78.0,2018/6/6
1,0.0,1005.2,0.5,25.8,72.5,2018/6/7
1,3.6,1002.8,1.2,26.1,85.8,2018/6/8
1,8.5,1001.4,2.2,24.0,82.5,2018/6/9
1,0.0,1001.9,1.5,23.6,77.5,2018/6/10
1,0.0,1000.6,1.1,25.7,72.0,2018/6/11
1,0.0,999.3,1.2,27.4,68.0,2018/6/12
1,0.0,997.8,2.0,27.1,65.8,2018/6/13
1,0.0,999.3,0.8,26.8,71.8,2018/6/14
1,0.0,1001.4,0.3,27.9,72.8,2018/6/15
1,0.0,1002.0,1.5,29.3,62.0,2018/6/16
1,0.0,1000.2,0.8,28.5,68.3,2018/6/17
1,0.0,997.3,1.0,29.6,68.8,2018/6/18
1,10.1,997.2,2.1,25.5,87.0,2018/6/19
1,0.1,1001.7,1.5,24.9,88.5,2018/6/20
1,0.0,1002.9,0.6,26.5,80.0,2018/6/21
1,26.2,1002.1,1.5,24.0,92.8,2018/6/22
1,0.0,1001.9,1.6,25.9,84.0,2018/6/23
1,0.0,1001.8,1.6,28.9,79.0,2018/6/24
1,5.3,1002.0,1.9,30.3,76.0,2018/6/25
1,0.0,1002.1,3.4,31.7,66.8,2018/6/26
1,0.0,1001.2,3.1,32.0,63.3,2018/6/27
1,1.4,998.6,1.9,29.9,75.5,2018/6/28
1,0.0,997.8,0.8,28.7,86.5,2018/6/29
1,6.8,998.9,1.1,26.7,87.3,2018/6/30
1,3.4,998.9,1.5,27.3,86.0,2018/7/1
1,23.1,997.7,1.3,27.9,86.8,2018/7/2
1,2.3,995.6,0.9,28.2,90.0,2018/7/3
1,0.0,993.5,1.8,30.4,82.8,2018/7/4
1,74.0,995.2,1.3,26.2,94.0,2018/7/5
1,0.0,997.8,2.2,26.7,85.5,2018/7/6
1,0.0,999.7,3.1,26.5,86.0,2018/7/7
1,5.4,1000.6,1.7,26.8,90.3,2018/7/8
1,2.1,1002.6,1.4,27.7,90.8,2018/7/9
1,0.0,1003.3,1.2,30.1,82.3,2018/7/10
1,0.0,1000.2,2.6,31.5,76.0,2018/7/11
1,0.9,998.3,1.9,28.6,81.0,2018/7/12
1,0.0,1001.1,2.7,29.5,76.8,2018/7/13
1,0.0,1001.5,0.9,31.0,77.0,2018/7/14
1,0.0,1002.5,0.9,31.9,72.5,2018/7/15
1,0.0,1002.1,1.3,31.2,71.8,2018/7/16
1,0.0,1001.5,1.2,31.6,67.8,2018/7/17
1,0.0,1001.2,1.8,32.8,63.8,2018/7/18
1,0.0,1001.2,1.4,32.8,64.5,2018/7/19
1,0.0,1000.3,1.7,32.9,64.5,2018/7/20
1,0.0,999.5,1.4,32.7,66.0,2018/7/21
1,0.0,998.8,2.4,32.5,62.5,2018/7/22
1,0.0,998.3,1.9,31.6,68.8,2018/7/23
1,0.0,999.4,1.2,31.8,74.0,2018/7/24
1,0.0,1000.4,1.6,32.3,69.5,2018/7/25
1,0.0,1000.9,1.6,33.3,66.0,2018/7/26
1,0.0,1001.5,2.1,31.5,68.5,2018/7/27
1,0.4,1002.1,1.5,29.6,76.3,2018/7/28
1,0.1,1001.7,1.0,30.8,74.8,2018/7/29
1,3.1,1000.6,1.3,31.2,71.0,2018/7/30
1,1.4,1001.1,1.7,30.5,74.5,2018/7/31
1,0.0,1000.9,1.4,30.5,75.5,2018/8/1
1,6.2,1000.4,0.9,29.6,83.5,2018/8/2
1,4.6,999.5,1.7,30.0,77.5,2018/8/3
1,11.3,1000.3,1.4,29.3,82.0,2018/8/4
1,0.0,1001.4,1.3,29.2,81.8,2018/8/5
1,0.4,1001.4,1.2,30.1,80.8,2018/8/6
1,0.0,1001.6,0.9,30.6,78.3,2018/8/7
1,6.0,1002.1,0.4,29.7,87.0,2018/8/8
1,0.0,1001.6,1.2,31.7,74.8,2018/8/9
1,0.0,1000.8,0.6,29.0,85.5,2018/8/10
1,0.0,998.4,0.7,31.6,75.5,2018/8/11
1,0.0,996.5,2.5,33.0,66.8,2018/8/12
1,5.2,996.3,3.6,29.2,76.5,2018/8/13
1,0.0,998.4,1.5,29.1,82.0,2018/8/14
1,0.0,1000.5,3.4,31.4,73.5,2018/8/15
1,0.0,1002.2,4.8,29.2,69.8,2018/8/16
1,5.8,1000.0,3.8,25.7,86.5,2018/8/17
1,6.7,995.9,2.5,26.3,82.0,2018/8/18
1,12.4,998.4,1.7,28.3,78.5,2018/8/19
1,0.0,1000.9,1.2,28.1,78.5,2018/8/20
1,0.0,999.9,2.0,28.9,71.5,2018/8/21
1,0.0,1000.4,2.8,29.3,69.3,2018/8/22
1,0.0,1001.7,2.7,28.4,74.3,2018/8/23
1,0.0,1002.7,2.0,28.5,66.5,2018/8/24
1,0.0,1003.0,2.6,28.4,61.0,2018/8/25
1,1.8,1003.2,2.1,26.9,74.8,2018/8/26
1,0.0,1002.6,2.6,29.2,71.5,2018/8/27
1,0.0,1001.5,1.9,30.2,74.0,2018/8/28
1,4.0,1000.6,2.3,30.6,77.5,2018/8/29
1,0.0,1001.1,2.4,30.9,71.3,2018/8/30
1,30.3,1004.1,1.7,27.4,89.0,2018/8/31
1,2.4,1004.5,1.3,27.8,88.8,2018/9/1
1,13.2,1002.6,1.1,27.6,92.8,2018/9/2
1,1.5,1001.5,0.7,28.4,90.8,2018/9/3
1,0.0,1001.8,0.3,28.3,79.0,2018/9/4
1,0.0,1002.2,0.8,28.1,76.0,2018/9/5
1,13.5,1004.6,1.5,24.7,81.5,2018/9/6
1,0.1,1009.7,1.3,23.4,69.3,2018/9/7
1,0.0,1012.5,1.3,21.8,71.8,2018/9/8
1,0.0,1014.1,1.1,22.1,70.3,2018/9/9
1,0.0,1014.4,0.8,22.1,77.0,2018/9/10
1,0.0,1011.7,0.9,23.4,75.8,2018/9/11
1,0.0,1010.3,0.6,23.7,78.5,2018/9/12
1,0.0,1010.4,0.5,24.1,82.0,2018/9/13
1,0.0,1010.9,1.2,25.5,74.8,2018/9/14
1,0.0,1010.8,3.1,27.0,69.8,2018/9/15
1,0.0,1010.4,3.7,26.5,71.8,2018/9/16
1,0.0,1011.1,3.8,26.0,76.0,2018/9/17
1,0.7,1011.4,1.1,26.5,86.5,2018/9/18
1,0.0,1008.6,1.4,28.7,78.8,2018/9/19
1,0.0,1007.5,2.4,26.0,80.5,2018/9/20
1,1.0,1011.5,2.0,22.2,79.3,2018/9/21
1,0.0,1013.8,1.4,22.8,76.8,2018/9/22
1,0.0,1013.3,0.7,23.4,77.3,2018/9/23
1,0.0,1012.9,1.6,24.1,70.0,2018/9/24
1,0.9,1010.7,1.6,22.2,78.0,2018/9/25
1,7.0,1014.0,2.4,19.3,86.3,2018/9/26
1,0.0,1013.9,1.4,21.2,78.5,2018/9/27
1,0.0,1013.6,1.5,21.6,71.0,2018/9/28
1,0.0,1011.9,1.2,20.7,76.8,2018/9/29
1,0.0,1012.4,0.6,20.9,78.8,2018/9/30
1,0.0,1016.9,1.0,19.5,60.8,2018/10/1
1,0.0,1017.4,0.7,18.4,71.0,2018/10/2
1,0.0,1017.9,0.7,18.9,69.8,2018/10/3
1,0.0,1017.2,0.6,18.5,73.5,2018/10/4
1,0.0,1015.5,1.4,18.2,71.5,2018/10/5
1,0.0,1014.8,0.8,18.4,77.3,2018/10/6
1,0.0,1014.9,0.2,19.2,75.5,2018/10/7
1,0.0,1014.0,0.8,21.0,74.0,2018/10/8
1,0.0,1015.5,0.7,19.0,83.8,2018/10/9
1,0.0,1019.5,1.6,17.3,54.8,2018/10/10
1,0.0,1021.7,0.7,15.8,59.5,2018/10/11
1,0.0,1021.0,1.0,17.9,52.8,2018/10/12
1,0.0,1018.5,1.9,18.5,54.0,2018/10/13
1,6.9,1017.2,2.3,14.3,96.0,2018/10/14
1,0.1,1016.7,0.8,15.7,92.8,2018/10/15
1,0.0,1015.9,0.6,17.3,88.5,2018/10/16
1,0.0,1015.8,1.5,17.8,76.8,2018/10/17
1,0.0,1018.1,1.4,17.2,69.5,2018/10/18
1,0.9,1020.8,1.2,16.3,70.3,2018/10/19
1,5.3,1020.7,1.0,14.5,90.8,2018/10/20
1,5.6,1018.2,1.5,14.4,96.3,2018/10/21
1,1.2,1018.0,1.0,16.6,87.0,2018/10/22
1,0.0,1018.3,0.5,16.4,77.8,2018/10/23
1,0.5,1015.3,0.8,17.5,85.8,2018/10/24
1,0.0,1013.9,1.1,18.1,90.3,2018/10/25
